0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,query_id
6,1,1,2,1,1,1,1,4,3,1,3,1,9,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,1,8,1,7,1,2,1,71,1,1,7,1,4,2,1,1,1,6,1,1,2,1,1,2,3,1,3,6,1,1,1,1,1,5,1,2,1,1,4,1,1,1,1,3,6,1,1,2,1,1,1,7,1,1,4,1,5,1,1,3,1,1,3,1,2,2,1,1,2,query_11
1,1,1,4,1,3,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,3,7,28,1,2,145,1,1,1,7,2,24,1,1,1,15,1,1,1,1,1,1,1,2,2,2,4,3,2,1,1,4,2,1,27,1,2,1,4,3,1,1,1,2,1,2,2,1,4,1,1,1,1,1,2,1,1,1,1,3,2,4,1,1,44,4,1,1,1,query_12
1,1,1,1,1,12,59,1,1,4,1,1,2,1,1,1,2,6,1,4,4,1,4,1,3,2,4,16,1,1,1,2,1,1,1,12,6,1,1,2,1,1,1,4,22,9,1,2,1,1,2,10,1,1,4,1,2,3,1,12,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,2,3,1,1,3,2,1,1,1,1,1,1,2,1,7,1,query_14
1,7,1,1,1,1,5,3,1,1,1,1,1,1,1,20,1,1,1,2,1,1,2,1,1,1,2,1,1,4,1,1,3,1,1,1,3,3,7,2,2,1,4,1,3,1,1,1,3,2,1,7,1,3,2,1,22,2,16,1,18960,1,1,8,3,1,2,11,1,3,6,1,1,1,1,2,1,1,3,1,1,3,1,1,5,1,12,7,1,1,16,1,1,13,2,9,1,1,1,4,query_15
4,4,2,1,1,4,1,1,1,2,2,2,11,2,1,1,1,452,1,1,3,1,2,1,1,3,5,1,1,4,5,1,1,1,3,1,2,2,29,1,2,1,8,1,1,1,1,3,1,2,3,1,1,2,2,1,1,16,2,3,2,1,1,1,1,1,1,1,6,1,2,2,15,1,2,1,1,1,100,2,2,1,1,1,2,1,4,2,23,2,12,1,1,3,1,1,2,1,4,2,query_16
1,1,21,1,1,2,2,1,1,1,1,1,1,1,1,19,21,2,1,1,1,1,1,1,1,1,48,1,1,3,1,1,15,4,2,1,1,1,2,2,1,2,1,1,1,1,1,15,1,1,1,8,1,6,6,1,11,2,1,1,5,1,1,1,2,2,3,1,1,1,1,2,2,4,2,1,1,7,2,1,2,19,3,1,1,1,1,1,7,3,1,1,1,15,2,14,1,1,1,1,query_17
1,4,1,1,1,10,1,1,4,2,1,1,1,9,1,2,1,4,1,1,1,2,1,1,1,1,19,2,1,2,1,128,1,4,3,2,1,1,1,1,11,1,1,1,2,1,1,1,3,1,1,3,1,11,2,1,1,5,8,6,1,4,1,2,4,1,76,1,3,1,9,2,1,1,1,1,1,1,1,40,1,2,45,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,query_18
1,1,1,4,1,1,1,7,5,1,1,1,2,1,1,15,2,2,1,1,1,1,3,1,1,27,2,1,1,8,1,5,1,1,1,131,6,1,2,1,1,1,2,1,1,1,1,1,1,5,2,1,1,3,1,5,2,2,2,2,2,1,1,3,3,1,1,1,121,1,27,8,4,1,3,1,1,1,1,1,2,1,1,9,1,1,371,4,2,1,1,2,2,17,1,2,1,1,1,4,query_19
1,2,10,1,1,1,1,1,3,1,1,1,2,5,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,4,1,1,2,1,1,1,1,1,5,3,1,8,1,1,1,37,1,25,1,5,1,1,4,1,1,19,8,1,1,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,1,1,5,2,1,1,5,2,1,1,1,1,4,1,1,1,2,1,3,2,4,1,2,1,1,1,query_20
1,63,1,1,1,13,1,4,1,1,1,1,7,1,2,1,2,1,2,4,1,1,2,1,1,1,1,12,2,7,1,1,2,1,3,9,1,17,4,1,6,1,1,1,1,4,1,1,21,2,2,14,4,2,1,1,2,1,1,1,2,1,1,1,1,1,1,7,1,1,1,17,1,49,2,2,2,2,1,1,2,1,2,2,2,7,1,2,9,1,16,1,1,1,2,2,1,20,2,8,query_21
1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,2,1,3,3,4,8,1,1,1,11,1,1,1,1,1,2,1,4,3,1,2,3,8,1,1,1,1,2,1,1,1,3,7,1,1,4,1,3,1,3,6,2,4,6,4,3,1,5,19,1,4,14,8,1,1,5,1,1,1,2,43,1,6,3,2,1,1,1,2,3,1,9,4,1,1,3,query_22
3,2,2,1,1,2,11,6,5,1,1,1,2,1,1,4,1,2,1,1,1,1,1,1,3,1,1,1,1,4,13,1,7,4,1,32,1,1,7,3,1,1,1,10,6,3,1,2,1,1,11,1,1,1,6,2,1,1,1,2,12,1,1,1,8,1,4,1,1,3,1,1,1,4,12,4,1,2,1,5,1,2,1,3,3,1,1,2,1,3,2,1,3,2,1,2,2,1,8,1,query_23
1,1,2,14,1,1,1,5,22,2,2,2,7,1,1,29,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,13,1,1,10,2,3,1,2,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,2,2,1,1,1,1,1,1,1,6,2,1,1,1,1140,1,1,1,2,4,2,2,2,1,1,1,1,1,2,1,1,query_24
2,1,1,1,2,1,1,3,2,1,49,1,1,2,1,4,1,4,3,2,1,1,2,1,1,1,5,1,1,2,72,4,3,1,1,3,1,2,2,1,1,2,1,1,153,1,2,4,1,1,1,1,2,21,2,1,1,1,11,3,1,1,2,1,1,2,1,12,2,2,1,8,3,1,2,19,3,1,3,3,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,5,4,12,2,1,query_25
1,1,1,1,1,2,2,2,13,7,1,2,1,1,1,6,1,1,7,9,2,2,1,1,1,1,1,2,3,2,1,1,1,1,1,2,1,13,1,1,1,6,270,1,1,1,1,5,1,1,2,1,1,2,1,4,5,1,1,1,1,1,1,5,10,2,4,2,4,1,5,1,3,1,8,1,1,2,4,1,1,1,1,7,1,11,1,2,1,1,1,1,1,1,1,1,1,1,1,2,query_26
8,1,6,7,1,1,1,1,2,8,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,3,5,2,3,1,1,1,1,1,1,1,1,1,1,6,1,4,4,2,1,4,1,1,1,1,6,1,2,1,3,2,1,1,1,1,1,1,2,1,4,45,1,1,1,1,16,1,1,1,1,4,2,1,1,1,1,3,2,1,1,1,1,3,3,1,5,2,4,7,1,3,1,1,1,query_27
1,1,1,1,1,1,5,1,15,4,3,3,10,1,1,1,5,1,1,2,1,1,3,1,3,1,13,1,2,1,1,2,1,2,1,1,1,1,1,3,6,5,1,8,17,3,21,1,1,1,1,2,1,6,1,5,25,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,10,2,13,1,8,1,4,1,3,4,5,8,1,1,2,1,1,1,2,1,1,1,3,9,1,3,1,1,query_28
1,1,1,540,1,2,1,1,1,2,1,2,1,4,2,1,1,5,2,3,2,3,7,1,1,3,1,1,1,2,112,2,1,3,1,1,2,2,2,1,3,1,3,2,1,1,1,2,22,1,9,1,1,1,3,2,1,3,1,1,1,6,2,6,1,1,1,1,5,2,1,5,2,1,1,18,1,1,1,41,2,1,2,1,43,1,2,1,1,7,18,1,1,1,1,1,2,4,1,2,query_29
2,1,1,1,1,3,1,1,1,1,1,24,3,1,1,2,1,1,1,1914,1,17,1,1,1,3,1,5,1,2,1,1,1,1,4,2,1,1,3,4,1,1,2,1,14,1,1,5,4,1,1,2,1,1,1,1,1,1,3,14,21,1,1,1,1,1,5,2,1,1,20,5,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,1,3,1,4,1,2,1,1,3,2,1,1,1,query_30
3,1,3,1,1,1,1,22,3,2,1,1,4,2,1,3,2,1,1,2,1,1,1,2,25,1,1,3,1,4,2,2,1,1,1,1,1,3,1,1,1,4,1,2,1,1,19,1,1,3,1,2,1,6,1,1,1,1,8,1,1,1,1,7,1,2,1,3,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,19,1,1,2,1,1,1,2,20,2,3,1,3,2,2,1,1,query_31
1,1,1,62,6,1,7,1,2,1,1,1,1,2,1,24,20,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,3,1,2,2,1,2,1,867,1,1,3,4,1,8,1,1,1,1,1,1,850,7,1,1,2,1,1,1,2,9,5,1,1,4,1,2,1,1,2,3,1,1,4,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,query_32
1,5,3,2,2,1,2,1,70,6,1,1,1,2,1,1,1,2,1,6,5,1,1,1,2,1,1,1,65,1,13,1,1,1,6,1,1,4,1,1,10,2,3,10,1,1,1,53,4,1,2,1,1,1,2,25,1,1,1,1,3,3,1,1,1,1,1,2,1,1,1,2,3,1,5,1,1,2,1,1,3,3,1,1,5,8,1,1,1,21,2,1,2,7,1,1,1,1,1,2,query_33
1,1,1,2,2,1,1,5,11,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,57,1,3,2,1,2,1,3,2,1,3,2,1,1,1,1,2,2,6,8,1,1,3,1,1,7,2,1,1,1,5,1,1,4,1,4,1,1,1,7,1,1,1,3,3,1,1,2,2,1,1,1,1,15,1,1,1,1,1,1,4,1,1,1,26,1,9,1,2,4,6,1,11,1,2,1,query_34
4,1,2,1,1,9,51,1,5,1,2,1,2,1,2,1,1,2,1,2,4,2,1,5,4,2,2,1,1,11,3,2,1,27,1,1,1,1,1,2,3,1,1,57,5,8,1,1,184,1,1,1,5,4,1,9,1,2,1,3,1,1,1,7,1,2,1,1,1,1,1,1,1,15,18,1,2,2,7,2,5,1,7,2,1,1,3,1,1,2,7,3,6,2,1,1,2,1,1,2,query_35
1,8,2,1,9,1,1,1,4,1,3,1,1,2,3,1,1,1,5,1,1,179,3,1,1,2,1,3,1,1,1,1,18,1,1,40,10,2,1,2,174,1,1,1,1,2,1,3,1,3,1,1,47,1,6,1,1,1,1,2,2,1,1,2,1,1,2,2,18,1,4,10,2,1,3,1,3,10,1,2,2,1,5,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,query_36
2,5,1,2,1,19,1,3,2,5,22,2,1,4,26,2,1,3,2,1,1,13,2,2,4,2,1,1,1,1,2,4,5,2,2,2,1,1,2,7,1,1,1,3,18,1,2,1,2,1,1,1,1,1,2,1,1,1,2,6,2,1,1,1,6,2,3,1,11,1,1,2,1,1,6,3,1,1,1,12,16,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,query_37
3,2,13,1,2,1,5,1,1,1,3,1,5,2,21,42,2,1,1,3,3,1,1,107,1,4,1,1,1,1,1,2,1,18,1,1,1,2,14,1,1,1,10,2,5,2,1,1,1,1,1,6,7,1,3,16,1,1,1,1,1,1,6,2,1,2,1,1,2,3,2,1,1,1,4,3,12,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,6,1,27,1,19,4,1,31,query_38
4,2,1,1,2,2,1,13,26,1,1,1,1,1,1,2,1,1,1,1,105,4,1,1,1,1,7,2,1,1,3,1,2,7,1,84,11,1,1,1,12,2,1,2,2,1,1,1,2,7,1,2,9,1,2,14,102,1,1,3,7,1,13,1,1,1,1,24,1,1,1,1,1,4,1,1,1,1,3,1,1,1,3,2,2,1,2,1,29,1,1,2,23,4,3,1,1,35,1,1,query_39
1,1,2,1,14,1,1,1,6,5,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,3,13,1,2,7,1,1,2,1,1,1,1,1,1,1,1,1,17,4,1,1,1,10,1,5,3,1,2,1,1,2,1,1,1,5,1,1,1,1,1,1,1,5,1,1,3,2,1,1,2,1,1,1,2,1,1,1,3,28,1,3,1,1,2,20,1,1,1,1,10,3,1,query_40
1,1,1,64,1,1,4,12,3,3,2,2,2,1,1,339,1,5,1,1,1,3,5,1,1,4,1,6,1,6,2,3,2,1,4,7,2,1,1,1,1,1,3,2,4,1,2,76,1,2,1,13,2,1,2,1,1,1,2,3,1,1,3,1,2,1,1,1,2,2,5,4,1,2,2,11,1,1,1,1,1,1,1,1,1,1,12,1,1,2,1,2,1,1,1,1,1,1,1,3,query_41
1,3,2,1,1,5,5,1,2,2,1,1,2,1,26,2,1,10,1,2,1,3,1,1,1,2,18,1,2,1,1,2,1,1,3,1,9,13,1,1,4,1,1,1,1,1,12,1,1,1,2,3,1,1,1,1,2,1,1,1,1,3,1,1,1,15,1,1,1,5,6,10,3,1,6,1,2,3,5,1,1,1,3,1,1,21,1,2,4,1,3,4,1,1,1,3,1,1,1,1,query_42
1,1,2,1,4,10,3,1,1,1,1,1,4,1,1,14,10,1,4,1,1,1,1,1,3,9,13,1,3,1,4,1,4,2,1,1,2,1,1,1,1,5,1,2,2,1,1,2,1,17,1,1,2,1,2,1,7,2,6,1,1,1,2,3,1,2,1,1,2,1,2,1,1,1,1,8,1,1,1,1,2,3,6,2,1,6,1,1,1,1,1,2,1,2,6,1,2,1,3,3,query_43
1,61,1,1,1,1,3,1,1,1,1,1,1,1,1,3,6,6,1,9,3,4,2,1,2,15,1,16,1,3,3,1,1,1,1,4,47,46,1,1,1,1,3,22,3,1,2,1,3,1,2,1,1,14,2,2,1,21,2,1,3,1,1,2,1,4,1,3,1,1,2,1,1,1,50,1,2,1,1,2,2,1,2,27,11,1,3,3,4,2,1,2,4,1,3,251,1,4,2,1,query_44
1,1,1,1,1,1,2,1,1,1,1,1,6,4,5,5,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,3,1,3,1,1,1,1,3,1,1,1,3,1,4,1,3,1,1,1,28,1,1,11,14,3,1,1,1,1,1,46,1,1,1,2,1,2,4,1,1,3,1,2,2,3,2,1,1,5,1,1,1,602,7,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,query_45
1,1,8,1,2,5,1,1,1,1,1,1,1,8,1,1,2,3,1,1,1,1,15,3,1,10,3,2,2,1,2,1,1,1,3,4,3,1,1,2,1,1,1,2,1,26,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,3,4,1,1,4,1,2,1,1,1,1,1,1,3,1,15,6,3,2,2,2,1,1,1,1,2,3,1,13,1,1,46,1,2,15,2,query_46
1,22,1,1,10,1,7,7,1,4,1,1,1,1,1,1,1,5,3,1,1,20,2,25,1,1,1,1,1,1,5,1,2,1,1,1,1,1,3,1,5,1,1,1,3,1,3,3,1,3,3,1,3,2,2,2,3,3,1,2,2,4,1,1,1,1,3,1,6,1,3,1,4,3,1,1,8,23,1,6,1,1,5,6,5,1,1,1,1,1,1,1,1,1,3,3,32,1,1,1,query_47
6,1,1,1,3,1,3,10,1,3,1,1,6,1,1,1,5,3,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,2,2,1,2,1,1,1,4,1,1,1,1,2,1,1,7,5,1,3,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,3,2,4,1,1,1,16143,1,3,1,11,1,1,15,2,1,4,1,1,1,1,2,2,1,9,1,6,query_48
1,1,1,1,1,10,1,1,29,2,1,3,2,2,1,1,22,1,1,1,1,1,1,1,2,3,1,1,1,1,2,4,2,1,1,1,1,1,1,6,5,1,1,4,3,1,3,21,1,1,1,1,40,2,1,1,1,1,34,1,1,6,1,2,7,1,13,1,1,6,1,2,1,1,2,2,1,1,2,1,2,1,1,2,5,2,1,1,1,1,1,1,1,3,1,1,1,1,12,4,query_52
1,1,1,1,1,1,1,8,1,2,2,1,1,1,1,1,1,2,4,2,1,2,4,1,1,1,1,3,163,2,2,2,1,24,2,15,1,2,1,2,2,7,1,4,1,128,1,1,2,1,69,4,1,3,4,1,1,1,1,1,2,9,1,1,1,1,6,1,1,1,3,129,2,1,47,3,1,3,2,1,1,1,1,2,3,1,1,1,1,1,4,1,1,1,3,1,1,3,3,1,query_55
1,1,1,1,1,1,1,1,2,3,1,4,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,6,1,2,2,1,1,1,1,2,5,8,1,22,1,1,1,2,2,3,2,1,18,1,1,1,7,1,3,2,1,1,1,5,1,3,1,7,8,1,1,1,2,3,1,2,1,2,8,1,1,2,1,7,3,14,1,1,1,1,9,1,1,4,1,1,2,2,66,2,2,21,1,1,query_58
3,29,1,1,1,2,1,1,1,2,4,1,5,1,4,1,1,1,11,5,1,2,7,2,1,450,1,1,1,1,4,1,1,1,1,1,2,4,2,1,1,1,1,2,1,4,1,3,3,1,2,1,4,1,1,5,2,1,1,1,1,1,1,1,1,44,1,1,6,2,1,1,2,1,1,4,16,1,6,1,1,2,26,4,3,1,8,1,2,1,3,1,2,5,24,7,1,4,2,1,query_61
2,3,2,5,6,8,6,1,1,2,1,1,1,3,1,1,2,5,1,83,1,3,1,1,6,1,1,1,1,8,2,2,1,1,4,1,1,1,1,24,1,1,1,1,1,1,1,4,1,2,3,1,1,1,7,1,12,2,3,57105,1,2,3,1,1,1,2,3,1,1,1,8,2,1,1,1,4,350,2,1,1,1,3,1,1,1,1,32,1,1,3,1,1,3,2,2,4,4,1,2,query_83
1,309,1,1,7,1,1,1,2,1,7,1,1,1,2,1,1,2,4,1,12,1,2,1,4,1,1,8,4,2,1,6,1,4,1,1,1,1,2,1,2,1,1,1,1,5,1,1,1,1,16,1,1,1,2,1,2,1,1,2,4,1,1,9,1,1,3,8,1,1,1,1,1,2,19,9,9,1,1,1,4,1,123,1,1,1,3,2,1,2,1,1,2,4,1,1,2,4,1,1,query_85
1,1,1,1,3,1,2,1,2,1,1,1,1,12,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,4,1,1,1,2,1,1,1,1,16,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,3,32,1,2,1,1,3,1,1,2,1,1,4,1,2,1,4,4,7,1,1,1,1,6,1,5,1,13,1,1,3,1,query_88
1,3,3,5,1,1,1,5,4,1,13,6,1,2,1,1,3,1,5,7,1,1,11,1,1,41,4,15,11,5,2,1,1,1,1,1,1,1,119,10,1,5,1,3,11,1,1,3,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,2,2,2,1,1,5,1,2,1,3,1,1,1,1,1,1,2,1,4,1,1,1,1,1,6,1,4,1,1,1,5,4,3,query_90
3,2,2,1,1,1,1,1,1,1,7,3,3,1,3,1,1,1,1,1,1,1,1,21,2,1,1,2,3,2,1,2,1,1,1,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,3,2,1,9,2,1,3,4,1,2,2,1,1,1,1,1,1,2,1,1,2,4,3,1,4,5,3,1,2,1,1,4,1,1,4,1,2,1,22,1,1,query_91
4,1,1,1,1,5,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,6,1,4,1,5,3,1,3,5,1,1,1,1,1,1,2,3,1,1,1,2,3,2,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,2,13,1,1,1,1,1,2,5,1,1,1,1,2,3,1,1,33,1,1,3,1,1,1,1,1,1,1,2,12,1,query_96
3,1,1,1,2,1,1,26,10,1,1,6,1,1,1,1,4,6,1,3,1,1,131,1,1,1,1,5,2,2,1,1,1,1,1,1,2,1,2,1,3,10,1,14,2,1,1,1,3,1,1,3,1,1,3,1,2,3,1,2,1,1,2,1,1,2,1,1,4,1,1,2,4,4,1,1,8,1,1,5,1,1,1,2,4,3,1,1,2,1,2,1,1,1,1,5,1,1,1,1,query_97
1,1,1,1,1,1,1,2,1,1,4,3,1,1,6,2,1,1,1,1,1,3,1,8,1,24,1,3,1,1,2,3,1,3,1,5,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,3,1,1,1,1,1,5,1,1,1,1,2,1,1,116,1,1,1,1,12,1,20,4,17,1,1,1,1,1,1,7,1,1,2,1,1,2,5,2,1,1,1,1,4,1,1,1,1,query_98
1,1,2,30,1,1,6,1,1,2,1,1,313,1,1,3,1,5,3,1,1,1,3,1,5,2,2,1,27,10,1,1,2,7,1,1,17,3,1,1,4,1,1,1,1,1,1,3,6,3,4,1,1,1,3,20,1,1,4,12,3,1,2,1,53,1,1,2,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,35,1,1,2,9,1,1,1,1,1,1,3,1,1,1,1,1,query_100
2,1,49,7,2,1,1,23,1,2,1,1,3,1,1,1,7,1,1,1,1,1,1,1,1,1,1,2,1,5,2,6,2,2,1,14,1,2,1,1,1,1,1,1,151,1,1,1,27,1,1,1,1,2,3,1,3,1,2,2,1,2,3,1,14,2,2,25,1,2,3,2,2,1,2,1,1,4,1,1,1,1,23,2,1,1,4,1,18,1,1,2,1,1,46,11,2,1,2,2,query_101
1,1,1,1,1,1,1,1,3,1,2,1,5,2,1,2,1,3,2,1,4,1,1,1,2,3,2,1,2,1,1,1,2,1,2,4,1,1,1,1,1,1,1,1,3,1,157,1,1,1,5,2,3,2,1,2,1,1,1,13,1,3,1,1,1,1,2,1,6,6,2,1,3,3,1,2,1,1,1,1,2,1,2,1,2,1,2,15,2,6,8,1,1,1,4,5,3,5,13,1,query_102
1,4,1,1,1,1,37,33,5,1,17,2,1,1,1,2,4,2,1,6,1,3,46,38,1,1,1,56,1,1,1,1,2,1,2,1,1,3,1,2,1,1,1,1,3,1,8,1,2,4,1,3,1,5,1,1,1,1,1,5,1,1,8,8,5,1,1,5,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,1,14,4,1,1,1,1,1,1,1,1,2,1,1,1,3,1,query_103
1,1,2,1,3,6,1,1,2,2,2,2,1,1,2,40,1,1,29,1,2,77,1,4,1,1,9,2,1,2,1,3,1,1,1,1,4,3,1,3,1,1,1,1,10,1,6,13,1,1,4,2,37,10,4,1,1,1,1,6,1,1,2,2,3,1,1,1,1,1,1,36,1,1,1,2,4,24,1,1,1,1,1,1,1,3,1,1,3,1,2,1,1,1,1,1,1,2,2,5,query_104
12,1,1,6,30,2,1,1,1,3,1,4,6,5,1,4,1,1,2,1,2,2,1,1,1,2,1,1,15,1,44,2,2,2,1,2,20,1,1,1,2,1,1,1,2,1,1,2,1,4,1,1,1,52,2,1,1,1,1,2,2,1,1,7,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,4,3,1,2,1,1,1,9,1,2,1,3,5,2,3,1,1,1,2,1,query_105
1,3,2,2,5,1,1,2,1,1,8,1,1,1,1,1,2,17,1,5,1,2,2,1,1,1,1,1,1,3,1,2,1,10,16,4,1,1,3,4,13,1,1,1,5,1,1,2,1,2,4,4,12,6,1,3,2,2,1,1,1,1,3,1,10,1,8,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,85,1,3,5,1,1,1,17,1,1,2,1,2,1,query_106
