query,dataset,runtime
query81.sql,tpcds,3415
query13.sql,tpcds,3676
query48.sql,tpcds,3178
query4.sql,tpcds,48995
query63.sql,tpcds,1639
query91.sql,tpcds,1578
query28.sql,tpcds,16103
query68.sql,tpcds,6041
query55.sql,tpcds,1253
query41.sql,tpcds,542
query61.sql,tpcds,1577
query47.sql,tpcds,17775
query56.sql,tpcds,3828
query51.sql,tpcds,12022
query96.sql,tpcds,968
query3.sql,tpcds,1133
query84.sql,tpcds,2280
query45.sql,tpcds,1906
query60.sql,tpcds,4004
query89.sql,tpcds,2350
query8.sql,tpcds,2757
query2.sql,tpcds,3489
query97.sql,tpcds,5447
query75.sql,tpcds,22792
query80.sql,tpcds,20394
query111.sql,tpcds,1920
query15.sql,tpcds,2717
query106.sql,tpcds,1071
query79.sql,tpcds,2060
query40.sql,tpcds,5787
query57.sql,tpcds,9077
query110.sql,tpcds,1491
query78.sql,tpcds,22980
query62.sql,tpcds,1729
query127.sql,tpcds,1969
query105.sql,tpcds,799
query44.sql,tpcds,2607
query1.sql,tpcds,3931
query74.sql,tpcds,26615
query53.sql,tpcds,2478
query46.sql,tpcds,3381
query119.sql,tpcds,3114
query64.sql,tpcds,86745
query85.sql,tpcds,4052
query17.sql,tpcds,28495
query131.sql,tpcds,1815
query112.sql,tpcds,1908
query58.sql,tpcds,3228
query36.sql,tpcds,1972
query121.sql,tpcds,2022
query115.sql,tpcds,2255
query20.sql,tpcds,1799
query22.sql,tpcds,3196
query49.sql,tpcds,9601
query83.sql,tpcds,3316
query71.sql,tpcds,2490
query108.sql,tpcds,815
query11.sql,tpcds,26901
query125.sql,tpcds,1786
query5.sql,tpcds,7256
query116.sql,tpcds,2116
query6.sql,tpcds,6514
query92.sql,tpcds,2227
query104.sql,tpcds,664
query88.sql,tpcds,5793
query65.sql,tpcds,6561
query52.sql,tpcds,1287
query130.sql,tpcds,1954
query31.sql,tpcds,8516
query114.sql,tpcds,1672
query54.sql,tpcds,5585
query76.sql,tpcds,3299
query72.sql,tpcds,27395
query18.sql,tpcds,3281
query35.sql,tpcds,6035
query100.sql,tpcds,696
query95.sql,tpcds,11532
query90.sql,tpcds,1906
query7.sql,tpcds,3865
query37.sql,tpcds,1743
query21.sql,tpcds,2606
query93.sql,tpcds,10411
query129.sql,tpcds,1835
query109.sql,tpcds,3074
query126.sql,tpcds,1881
query29.sql,tpcds,18686
query50.sql,tpcds,11250
query87.sql,tpcds,9813
query10.sql,tpcds,5047
query118.sql,tpcds,2457
query82.sql,tpcds,9942
query117.sql,tpcds,2990
query120.sql,tpcds,2017
query98.sql,tpcds,1481
query122.sql,tpcds,2734
query33.sql,tpcds,5537
query94.sql,tpcds,6986
query9.sql,tpcds,5376
query101.sql,tpcds,1220
query42.sql,tpcds,1098
query70.sql,tpcds,2665
query73.sql,tpcds,1539
query16.sql,tpcds,8642
query26.sql,tpcds,2767
query32.sql,tpcds,1755
query123.sql,tpcds,2077
query43.sql,tpcds,1419
query99.sql,tpcds,2360
query34.sql,tpcds,2449
query86.sql,tpcds,1623
query25.sql,tpcds,13243
query66.sql,tpcds,4279
query128.sql,tpcds,1699
query102.sql,tpcds,955
query59.sql,tpcds,3813
query107.sql,tpcds,1035
query12.sql,tpcds,1522
query69.sql,tpcds,3538
query124.sql,tpcds,1444
query113.sql,tpcds,2006
query27.sql,tpcds,3104
query38.sql,tpcds,9827
query77.sql,tpcds,27428
query103.sql,tpcds,830
query19.sql,tpcds,4518
query81.sql,tpcds,3689
query13.sql,tpcds,2041
query48.sql,tpcds,3221
query4.sql,tpcds,55142
query63.sql,tpcds,2450
query91.sql,tpcds,1837
query28.sql,tpcds,8074
query68.sql,tpcds,6437
query55.sql,tpcds,1262
query41.sql,tpcds,717
query61.sql,tpcds,1769
query47.sql,tpcds,20405
query56.sql,tpcds,4095
query51.sql,tpcds,11700
query96.sql,tpcds,1018
query3.sql,tpcds,1025
query84.sql,tpcds,2378
query45.sql,tpcds,2218
query60.sql,tpcds,4318
query89.sql,tpcds,2187
query8.sql,tpcds,2477
query2.sql,tpcds,3476
query97.sql,tpcds,5542
query75.sql,tpcds,24154
query80.sql,tpcds,22208
query111.sql,tpcds,1806
query15.sql,tpcds,2909
query106.sql,tpcds,1308
query79.sql,tpcds,2308
query40.sql,tpcds,5427
query57.sql,tpcds,9681
query110.sql,tpcds,1735
query78.sql,tpcds,36756
query62.sql,tpcds,1751
query127.sql,tpcds,1718
query105.sql,tpcds,695
query44.sql,tpcds,2702
query1.sql,tpcds,4020
query74.sql,tpcds,29478
query53.sql,tpcds,1719
query46.sql,tpcds,2571
query119.sql,tpcds,2577
query64.sql,tpcds,114545
query85.sql,tpcds,4364
query17.sql,tpcds,29490
query131.sql,tpcds,1926
query112.sql,tpcds,1615
query58.sql,tpcds,3939
query36.sql,tpcds,1642
query121.sql,tpcds,2763
query115.sql,tpcds,2421
query20.sql,tpcds,1347
query22.sql,tpcds,3393
query49.sql,tpcds,8516
query83.sql,tpcds,3043
query71.sql,tpcds,2684
query108.sql,tpcds,1703
query11.sql,tpcds,26786
query125.sql,tpcds,1866
query5.sql,tpcds,7207
query116.sql,tpcds,2075
query6.sql,tpcds,5648
query92.sql,tpcds,1678
query104.sql,tpcds,1178
query88.sql,tpcds,6662
query65.sql,tpcds,4981
query52.sql,tpcds,1958
query130.sql,tpcds,1727
query31.sql,tpcds,9138
query114.sql,tpcds,1675
query54.sql,tpcds,6068
query76.sql,tpcds,2105
query72.sql,tpcds,25940
query18.sql,tpcds,3213
query35.sql,tpcds,6686
query100.sql,tpcds,1509
query95.sql,tpcds,12610
query90.sql,tpcds,1885
query7.sql,tpcds,2951
query37.sql,tpcds,2490
query21.sql,tpcds,1972
query93.sql,tpcds,11518
query129.sql,tpcds,1588
query109.sql,tpcds,1924
query126.sql,tpcds,1673
query29.sql,tpcds,21353
query50.sql,tpcds,12408
query87.sql,tpcds,9534
query10.sql,tpcds,4895
query118.sql,tpcds,2290
query82.sql,tpcds,3231
query117.sql,tpcds,2019
query120.sql,tpcds,1723
query98.sql,tpcds,1558
query122.sql,tpcds,2052
query33.sql,tpcds,3918
query94.sql,tpcds,6749
query9.sql,tpcds,9466
query101.sql,tpcds,1156
query42.sql,tpcds,977
query70.sql,tpcds,2722
query73.sql,tpcds,2234
query16.sql,tpcds,7998
query26.sql,tpcds,2571
query32.sql,tpcds,3042
query123.sql,tpcds,2323
query43.sql,tpcds,1651
query99.sql,tpcds,2212
query34.sql,tpcds,2739
query86.sql,tpcds,1495
query25.sql,tpcds,13072
query66.sql,tpcds,4923
query128.sql,tpcds,1581
query102.sql,tpcds,774
query59.sql,tpcds,4067
query107.sql,tpcds,957
query12.sql,tpcds,1729
query69.sql,tpcds,3725
query124.sql,tpcds,1539
query113.sql,tpcds,2011
query27.sql,tpcds,2669
query38.sql,tpcds,8738
query77.sql,tpcds,26997
query103.sql,tpcds,1180
query19.sql,tpcds,3186
query81.sql,tpcds,3372
query13.sql,tpcds,2228
query48.sql,tpcds,3215
query4.sql,tpcds,52618
query63.sql,tpcds,1962
query91.sql,tpcds,1697
query28.sql,tpcds,7653
query68.sql,tpcds,5780
query55.sql,tpcds,1210
query41.sql,tpcds,992
query61.sql,tpcds,2125
query47.sql,tpcds,18823
query56.sql,tpcds,3648
query51.sql,tpcds,11822
query96.sql,tpcds,608
query3.sql,tpcds,859
query84.sql,tpcds,2065
query45.sql,tpcds,1508
query60.sql,tpcds,3679
query89.sql,tpcds,2080
query8.sql,tpcds,2284
query2.sql,tpcds,3400
query97.sql,tpcds,5976
query75.sql,tpcds,21451
query80.sql,tpcds,25655
query111.sql,tpcds,1527
query15.sql,tpcds,3374
query106.sql,tpcds,1084
query79.sql,tpcds,2443
query40.sql,tpcds,4839
query57.sql,tpcds,9914
query110.sql,tpcds,1584
query78.sql,tpcds,24489
query62.sql,tpcds,1469
query127.sql,tpcds,1816
query105.sql,tpcds,813
query44.sql,tpcds,2928
query1.sql,tpcds,3751
query74.sql,tpcds,28034
query53.sql,tpcds,2969
query46.sql,tpcds,2608
query119.sql,tpcds,2646
query64.sql,tpcds,122665
query85.sql,tpcds,3973
query17.sql,tpcds,23235
query131.sql,tpcds,1595
query112.sql,tpcds,1772
query58.sql,tpcds,3524
query36.sql,tpcds,2083
query121.sql,tpcds,2210
query115.sql,tpcds,2069
query20.sql,tpcds,1557
query22.sql,tpcds,33070
query49.sql,tpcds,8067
query83.sql,tpcds,2842
query71.sql,tpcds,2448
query108.sql,tpcds,1080
query11.sql,tpcds,26147
query125.sql,tpcds,1607
query5.sql,tpcds,6942
query116.sql,tpcds,1604
query6.sql,tpcds,5797
query92.sql,tpcds,1916
query104.sql,tpcds,693
query88.sql,tpcds,5836
query65.sql,tpcds,7082
query52.sql,tpcds,993
query130.sql,tpcds,1501
query31.sql,tpcds,8760
query114.sql,tpcds,1175
query54.sql,tpcds,6453
query76.sql,tpcds,2811
query72.sql,tpcds,53617
query18.sql,tpcds,3436
query35.sql,tpcds,7842
query100.sql,tpcds,764
query95.sql,tpcds,12982
query90.sql,tpcds,1711
query7.sql,tpcds,3561
query37.sql,tpcds,1749
query21.sql,tpcds,1522
query93.sql,tpcds,10064
query129.sql,tpcds,1777
query109.sql,tpcds,1446
query126.sql,tpcds,1670
query29.sql,tpcds,12421
query50.sql,tpcds,8321
query87.sql,tpcds,9477
query10.sql,tpcds,4846
query118.sql,tpcds,2228
query82.sql,tpcds,3414
query117.sql,tpcds,1757
query120.sql,tpcds,1624
query98.sql,tpcds,1793
query122.sql,tpcds,1733
query33.sql,tpcds,5294
query94.sql,tpcds,5200
query9.sql,tpcds,5333
query101.sql,tpcds,690
query42.sql,tpcds,1300
query70.sql,tpcds,2855
query73.sql,tpcds,1233
query16.sql,tpcds,7897
query26.sql,tpcds,2652
query32.sql,tpcds,1609
query123.sql,tpcds,2871
query43.sql,tpcds,1584
query99.sql,tpcds,2237
query34.sql,tpcds,2342
query86.sql,tpcds,1505
query25.sql,tpcds,14553
query66.sql,tpcds,4132
query128.sql,tpcds,1517
query102.sql,tpcds,1174
query59.sql,tpcds,3845
query107.sql,tpcds,1093
query12.sql,tpcds,1954
query69.sql,tpcds,4058
query124.sql,tpcds,1497
query113.sql,tpcds,1859
query27.sql,tpcds,2839
query38.sql,tpcds,11205
query77.sql,tpcds,26643
query103.sql,tpcds,1297
query19.sql,tpcds,2161
query81.sql,tpcds,3639
query13.sql,tpcds,3604
query48.sql,tpcds,3016
query4.sql,tpcds,49513
query63.sql,tpcds,1766
query91.sql,tpcds,1961
query28.sql,tpcds,9241
query68.sql,tpcds,6415
query55.sql,tpcds,1549
query41.sql,tpcds,856
query61.sql,tpcds,2202
query47.sql,tpcds,16401
query56.sql,tpcds,3187
query51.sql,tpcds,12001
query96.sql,tpcds,885
query3.sql,tpcds,1337
query84.sql,tpcds,2229
query45.sql,tpcds,2238
query60.sql,tpcds,4008
query89.sql,tpcds,2880
query8.sql,tpcds,2071
query2.sql,tpcds,3722
query97.sql,tpcds,6455
query75.sql,tpcds,34569
query80.sql,tpcds,20715
query111.sql,tpcds,1317
query15.sql,tpcds,2434
query106.sql,tpcds,1192
query79.sql,tpcds,2307
query40.sql,tpcds,5281
query57.sql,tpcds,10063
query110.sql,tpcds,1691
query78.sql,tpcds,24264
query62.sql,tpcds,1630
query127.sql,tpcds,1856
query105.sql,tpcds,1240
query44.sql,tpcds,3221
query1.sql,tpcds,3313
query74.sql,tpcds,24344
query53.sql,tpcds,1615
query46.sql,tpcds,2566
query119.sql,tpcds,2491
